date,open,high,low,close,volume
2019-09-27 04:00:00,22.51,22.755,21.25,22.06,6043766
2019-09-30 04:00:00,22.75,24.405,22.26,23.735,11796704
2019-10-01 04:00:00,24.07,24.07,22.61,22.85,8348220
2019-10-02 04:00:00,22.27,23.49,22.12,23.46,6496393
2019-10-03 04:00:00,23.34,25.42,22.53,24.92,16445099
2019-10-04 04:00:00,25.1,25.21,24.23,24.96,6477731
2019-10-07 04:00:00,24.62,26.28,24.57,26.06,7601335
2019-10-08 04:00:00,25.83,26.3965,25.07,25.7,7718676
2019-10-09 04:00:00,25.51,25.59,24.41,24.5528,9529492
2019-10-10 04:00:00,24.3,24.84,23.27,23.78,11121047
2019-10-11 04:00:00,24.5,26.36,24.35,25.98,14710383
2019-10-14 04:00:00,25.1029,25.54,24.52,24.6149,7467850
2019-10-15 04:00:00,24.59,24.98,24.26,24.74,5873304
2019-10-16 04:00:00,23.09,23.8,22.69,23.65,14098756
2019-10-17 04:00:00,23.17,24.0,22.93,24.0,6293750
2019-10-18 04:00:00,23.5,23.6,21.44,21.8052,19765396
2019-10-21 04:00:00,21.93,22.74,21.87,22.58,8362672
2019-10-22 04:00:00,22.52,22.58,20.91,21.03,10921529
2019-10-23 04:00:00,20.73,21.48,20.67,20.845,7530227
2019-10-24 04:00:00,20.95,21.48,20.51,20.98,9828076
2019-10-25 04:00:00,20.75,21.33,20.22,20.45,9382249
2019-10-28 04:00:00,20.51,21.64,19.86,21.48,12648374
2019-10-29 04:00:00,21.65,22.78,21.25,22.55,10653849
2019-10-30 04:00:00,22.55,23.27,22.01,23.24,9351742
2019-10-31 04:00:00,22.07,22.59,21.86,21.9949,3537243
2019-11-01 04:00:00,21.94,22.18,21.48,21.94,5513954
2019-11-04 05:00:00,21.92,22.26,21.61,21.93,6208290
2019-11-05 05:00:00,22.0,22.16,20.73,20.75,6883487
2019-11-06 05:00:00,20.78,20.95,20.095,20.11,8501540
2019-11-07 05:00:00,20.0,20.55,19.83,20.32,7364516
2019-11-08 05:00:00,19.69,20.5,19.69,20.5,9082537
2019-11-11 05:00:00,20.16,20.35,19.915,20.13,4347815
2019-11-12 05:00:00,20.05,20.8,19.53,20.68,6568417
2019-11-13 05:00:00,20.6,21.38,20.6,21.3,5226787
2019-11-14 05:00:00,21.05,21.72,20.9,21.69,7394992
2019-11-15 05:00:00,21.65,23.1,21.47,22.86,10122414
2019-11-18 05:00:00,22.64,23.55,22.43,23.11,9808929
2019-11-19 05:00:00,22.35,22.35,20.64,21.16,15703036
2019-11-20 05:00:00,20.71,21.86,20.68,21.66,6241445
2019-11-21 05:00:00,21.5,22.05,20.94,21.03,6576468
2019-11-22 05:00:00,21.0,21.39,20.96,21.15,4098603
2019-11-25 05:00:00,21.34,22.615,21.25,22.5,7106366
2019-11-26 05:00:00,22.33,22.85,21.86,22.08,3737621
2019-11-27 05:00:00,22.1,22.68,22.0501,22.6,3569074
2019-11-29 05:00:00,22.59,23.35,22.5201,22.85,3030491
2019-12-02 05:00:00,22.83,22.83,20.92,22.51,8838850
2019-12-03 05:00:00,21.76,22.68,21.45,22.55,5531415
2019-12-04 05:00:00,22.21,22.65,21.51,21.65,12240962
2019-12-05 05:00:00,22.2,22.83,20.665,22.76,31776928
2019-12-06 05:00:00,22.46,23.14,22.11,22.5,16875626
2019-12-09 05:00:00,22.39,23.07,22.29,22.99,8921960
2019-12-10 05:00:00,22.52,22.91,22.12,22.23,9812041
2019-12-11 05:00:00,21.75,21.95,20.59,20.75,20970465
2019-12-12 05:00:00,20.81,20.97,20.2,20.9,10273602
2019-12-13 05:00:00,20.92,21.4492,20.67,21.38,7551212
2019-12-16 05:00:00,21.7,21.93,21.34,21.41,8078540
2019-12-17 05:00:00,21.53,21.69,20.58,20.69,9098843
2019-12-18 05:00:00,20.51,21.475,20.15,21.13,9130754
2019-12-19 05:00:00,21.06,21.49,20.93,21.24,7732261
2019-12-20 05:00:00,21.2,21.52,20.89,21.51,8114454
2019-12-23 05:00:00,21.23,21.76,21.1,21.53,6272586
2019-12-24 05:00:00,21.5,21.52,21.26,21.35,2718165
2019-12-26 05:00:00,21.42,22.01,21.32,22.0,5137156
2019-12-27 05:00:00,22.05,22.08,21.61,22.01,4477898
2019-12-30 05:00:00,22.16,22.37,21.63,22.22,8079395
2019-12-31 05:00:00,21.89,22.5,21.89,22.48,5725900
2020-01-02 05:00:00,22.32,23.16,22.14,23.02,11241313
2020-01-03 05:00:00,22.5,22.92,22.3803,22.46,6300110
2020-01-06 05:00:00,22.32,23.66,22.16,23.525,11773679
2020-01-07 05:00:00,23.53,23.95,23.22,23.82,9471606
2020-01-08 05:00:00,23.61,24.26,23.25,23.7645,7104672
2020-01-09 05:00:00,23.77,23.96,22.5,23.2,10272579
2020-01-10 05:00:00,23.35,23.44,22.76,23.12,5396895
2020-01-13 05:00:00,23.19,23.51,22.82,23.2,5336835
2020-01-14 05:00:00,22.94,22.94,21.91,22.3,9962992
2020-01-15 05:00:00,22.4,23.23,22.215,22.33,7388315
2020-01-16 05:00:00,22.55,23.2964,22.55,22.97,6259150
2020-01-17 05:00:00,23.19,23.24,22.17,22.45,8862084
2020-01-21 05:00:00,22.48,22.68,22.06,22.31,9916219
2020-01-22 05:00:00,22.5,22.75,22.13,22.16,7529139
2020-01-23 05:00:00,22.24,22.2858,21.21,21.22,14257163
2020-01-24 05:00:00,21.47,21.7963,20.56,20.58,16958785
2020-01-27 05:00:00,20.05,20.5,19.8,20.07,8775239
2020-01-28 05:00:00,20.57,21.18,20.405,20.98,8019386
2020-01-29 05:00:00,21.22,21.235,20.48,20.8,6845359
2020-01-30 05:00:00,20.62,20.73,20.11,20.63,5993769
2020-01-31 05:00:00,20.51,20.78,20.2,20.72,4917008
2020-02-03 05:00:00,20.78,21.1,20.265,20.96,6015674
2020-02-04 05:00:00,21.55,23.59,21.55,23.26,19582315
2020-02-05 05:00:00,23.36,23.66,22.53,23.29,11883173
2020-02-06 05:00:00,23.4,23.48,22.54,22.65,7472423
2020-02-07 05:00:00,22.61,23.07,22.5,22.98,4560804
2020-02-10 05:00:00,23.12,27.89,23.0,26.4999,57389638
2020-02-11 05:00:00,24.55,26.03,24.33,25.95,20740945
2020-02-12 05:00:00,26.05,26.37,24.87,25.82,9383303
2020-02-13 05:00:00,25.45,26.66,25.2587,26.55,9576298
2020-02-14 05:00:00,27.0,28.38,26.62,27.99,17383442
2020-02-18 05:00:00,28.1,29.37,27.32,27.57,14052119
2020-02-19 05:00:00,27.84,28.34,27.41,27.5,6802512
2020-02-20 05:00:00,27.57,28.0751,26.52,27.51,9826098
2020-02-21 05:00:00,29.67,29.7,27.7,28.44,17370002
2020-02-24 05:00:00,27.08,28.38,26.34,27.92,10839123
2020-02-25 05:00:00,28.06,28.3,26.22,26.75,10450371
2020-02-26 05:00:00,27.42,27.7,26.15,26.61,7154476
2020-02-27 05:00:00,25.58,27.08,25.09,26.2,7973828
2020-02-28 05:00:00,25.25,27.04,25.1415,27.02,9377292
2020-03-02 05:00:00,27.71,27.71,26.01,27.2,8735390
2020-03-03 05:00:00,27.09,27.27,26.11,26.9,8457237
2020-03-04 05:00:00,27.0,27.81,26.73,27.77,7517957
2020-03-05 05:00:00,27.1,30.47,27.0,28.39,19956226
2020-03-06 05:00:00,28.78,29.19,25.25,26.42,16223279
2020-03-09 04:00:00,24.33,25.05,23.13,24.89,9335826
2020-03-10 04:00:00,26.04,26.1,23.6,25.04,10536239
2020-03-11 04:00:00,24.8,25.28,22.86,23.65,9025810
