date,open,high,low,close,volume
2019-09-27 04:00:00,1242.83,1244.99,1215.2,1226.15,1399119
2019-09-30 04:00:00,1220.6,1227.405,1213.42,1221.15,1007209
2019-10-01 04:00:00,1222.73,1232.8583,1205.55,1206.0,1066174
2019-10-02 04:00:00,1196.5,1198.76,1172.63,1177.41,1451783
2019-10-03 04:00:00,1183.34,1191.0,1163.14,1188.84,1234360
2019-10-04 04:00:00,1194.26,1212.46,1190.97,1210.23,1977035
2019-10-07 04:00:00,1207.0,1218.91,1204.36,1207.99,1478428
2019-10-08 04:00:00,1197.27,1206.8688,1189.48,1189.78,1666099
2019-10-09 04:00:00,1201.33,1208.46,1198.115,1202.39,1316447
2019-10-10 04:00:00,1198.6,1215.62,1197.69,1209.59,1092910
2019-10-11 04:00:00,1224.03,1228.75,1213.6384,1214.27,1838238
2019-10-14 04:00:00,1215.2354,1225.88,1211.88,1217.08,1013997
2019-10-15 04:00:00,1221.5,1247.125,1220.92,1242.24,2536190
2019-10-16 04:00:00,1241.81,1254.19,1238.53,1242.97,1843678
2019-10-17 04:00:00,1251.4,1263.75,1249.87,1253.48,1766810
2019-10-18 04:00:00,1254.69,1258.11,1240.14,1244.08,2794445
2019-10-21 04:00:00,1250.59,1252.18,1239.99,1244.41,675428
2019-10-22 04:00:00,1244.48,1248.73,1239.85,1241.18,1015521
2019-10-23 04:00:00,1240.21,1258.02,1240.21,1257.75,878666
2019-10-24 04:00:00,1260.01,1262.9,1252.35,1259.09,873257
2019-10-25 04:00:00,1252.0,1268.0,1249.15,1264.28,1111234
2019-10-28 04:00:00,1275.16,1299.24,1272.31,1289.465,2434833
2019-10-29 04:00:00,1276.0,1280.8,1255.61,1260.67,2350512
2019-10-30 04:00:00,1255.15,1268.015,1250.65,1260.62,1216120
2019-10-31 04:00:00,1260.0,1266.5157,1249.48,1258.79,1048321
2019-11-01 04:00:00,1265.8,1273.0,1259.71,1272.98,1074648
2019-11-04 05:00:00,1276.11,1292.5,1276.11,1289.61,1178212
2019-11-05 05:00:00,1291.2,1297.24,1289.38,1291.45,985981
2019-11-06 05:00:00,1290.05,1292.99,1282.27,1290.75,901847
2019-11-07 05:00:00,1295.0,1322.65,1293.75,1306.94,1821017
2019-11-08 05:00:00,1301.52,1317.11,1301.52,1308.97,1339515
2019-11-11 05:00:00,1302.0,1304.9,1295.8701,1298.24,673798
2019-11-12 05:00:00,1298.57,1309.35,1294.24,1297.65,908519
2019-11-13 05:00:00,1293.18,1302.52,1292.147,1295.82,937383
2019-11-14 05:00:00,1294.89,1315.72,1293.94,1309.46,1332670
2019-11-15 05:00:00,1315.05,1333.52,1311.89,1333.21,1531776
2019-11-18 05:00:00,1332.34,1333.92,1316.16,1319.57,1051985
2019-11-19 05:00:00,1326.25,1326.63,1311.77,1312.37,859067
2019-11-20 05:00:00,1310.0,1313.21,1289.21,1301.94,1179703
2019-11-21 05:00:00,1299.25,1311.12,1290.75,1299.69,1001795
2019-11-22 05:00:00,1303.8,1306.9,1289.3625,1294.16,910422
2019-11-25 05:00:00,1296.26,1310.41,1295.61,1305.65,846581
2019-11-26 05:00:00,1308.64,1314.01,1304.04,1313.01,665908
2019-11-27 05:00:00,1315.04,1317.64,1309.4742,1312.46,754719
2019-11-29 05:00:00,1306.6,1309.95,1303.32,1304.2,498559
2019-12-02 05:00:00,1300.0,1305.44,1280.38,1288.86,1030330
2019-12-03 05:00:00,1278.66,1297.23,1277.05,1293.86,1025953
2019-12-04 05:00:00,1306.6,1324.27,1303.0511,1318.3,1583027
2019-12-05 05:00:00,1327.0,1327.98,1314.32,1327.56,1093977
2019-12-06 05:00:00,1332.75,1342.47,1331.23,1339.41,1392309
2019-12-09 05:00:00,1339.0,1357.553,1336.07,1342.93,1174949
2019-12-10 05:00:00,1339.94,1348.0,1334.0,1343.14,724538
2019-12-11 05:00:00,1348.3,1349.89,1341.1,1344.12,679053
2019-12-12 05:00:00,1344.34,1354.58,1338.2001,1348.05,1235466
2019-12-13 05:00:00,1346.94,1351.35,1341.66,1346.87,1077763
2019-12-16 05:00:00,1355.0,1363.53,1350.61,1360.69,1094717
2019-12-17 05:00:00,1362.41,1364.33,1350.77,1354.95,1188918
2019-12-18 05:00:00,1356.99,1359.43,1350.46,1351.46,774922
2019-12-19 05:00:00,1351.91,1357.5259,1348.7507,1356.52,900759
