date,open,high,low,close,volume
2019-09-27 04:00:00,17.0,17.19,16.75,16.79,3087968
2019-09-30 04:00:00,16.87,16.95,16.65,16.74,3088894
2019-10-01 04:00:00,16.79,16.96,16.475,16.53,4021714
2019-10-02 04:00:00,16.45,16.49,15.87,16.13,6986256
2019-10-03 04:00:00,16.11,16.175,15.87,16.02,6560256
2019-10-04 04:00:00,16.01,16.51,16.0,16.34,12866507
2019-10-07 04:00:00,16.9,16.91,16.535,16.61,8735735
2019-10-08 04:00:00,16.44,16.79,16.38,16.55,5693239
2019-10-09 04:00:00,16.7,16.92,16.66,16.75,6173237
2019-10-10 04:00:00,16.62,16.93,16.525,16.89,6047948
2019-10-11 04:00:00,17.0,17.09,16.81,16.84,6708271
2019-10-14 04:00:00,16.775,16.93,16.72,16.89,4243700
2019-10-15 04:00:00,16.93,17.23,16.83,17.135,5702208
2019-10-16 04:00:00,17.28,17.28,16.87,16.97,11308282
2019-10-17 04:00:00,17.0,17.2,16.96,17.18,8526378
2019-10-18 04:00:00,17.13,17.22,16.94,16.95,7148568
2019-10-21 04:00:00,17.13,17.795,17.08,17.54,11659727
2019-10-22 04:00:00,17.7,18.86,17.39,18.81,12372567
2019-10-23 04:00:00,18.76,18.99,18.47,18.895,6282808
2019-10-24 04:00:00,19.0,19.123,18.34,18.43,5364736
2019-10-25 04:00:00,18.34,18.79,18.34,18.76,3302668
2019-10-28 04:00:00,19.08,19.28,19.05,19.24,5397888
2019-10-29 04:00:00,19.16,19.6,19.15,19.47,5982535
2019-10-30 04:00:00,19.28,19.485,19.13,19.45,3889621
2019-10-31 04:00:00,19.32,19.49,19.16,19.31,4779401
2019-11-01 04:00:00,19.35,19.49,19.25,19.48,4714312
2019-11-04 05:00:00,19.43,19.53,19.32,19.43,4095865
2019-11-05 05:00:00,19.47,19.89,19.46,19.615,4147694
2019-11-06 05:00:00,19.64,19.8,19.58,19.67,2519708
2019-11-07 05:00:00,19.71,19.93,19.545,19.57,2531834
2019-11-08 05:00:00,19.56,19.595,19.305,19.57,2918990
2019-11-11 05:00:00,19.62,19.77,19.5,19.76,3245212
2019-11-12 05:00:00,19.76,19.8,19.21,19.31,3370041
2019-11-13 05:00:00,19.37,19.63,19.29,19.57,3244538
2019-11-14 05:00:00,19.61,19.64,19.45,19.56,1972574
2019-11-15 05:00:00,19.58,19.66,19.48,19.63,1751784
2019-11-18 05:00:00,19.53,19.675,19.39,19.465,2007387
2019-11-19 05:00:00,19.53,19.53,19.33,19.365,2994034
2019-11-20 05:00:00,19.26,19.37,18.86,19.06,2823443
2019-11-21 05:00:00,19.03,19.05,18.6,18.63,3005867
2019-11-22 05:00:00,18.8,19.05,18.76,18.965,2715823
2019-11-25 05:00:00,18.96,19.26,18.91,19.19,3676455
2019-11-26 05:00:00,19.16,19.34,19.04,19.31,2692354
2019-11-27 05:00:00,19.32,19.4,19.16,19.26,2262553
2019-11-29 05:00:00,19.24,19.45,19.22,19.27,1096394
2019-12-02 05:00:00,19.26,19.44,19.105,19.19,3429191
