date,open,high,low,close,volume
2019-09-27 04:00:00,220.54,220.96,217.2814,218.85,22606388
2019-09-30 04:00:00,220.9,224.58,220.79,223.98,22189704
2019-10-01 04:00:00,225.07,228.22,224.2,224.58,32017308
2019-10-02 04:00:00,223.06,223.35,217.93,218.96,31067943
2019-10-03 04:00:00,218.43,220.96,215.132,220.81,25267290
2019-10-04 04:00:00,225.64,227.49,223.89,227.01,61420683
2019-10-07 04:00:00,226.27,229.93,225.84,227.06,56249522
2019-10-08 04:00:00,225.82,228.06,224.33,224.39,49356153
2019-10-09 04:00:00,227.03,227.79,225.64,227.0,33424472
2019-10-10 04:00:00,227.93,230.44,227.3,230.09,51957764
2019-10-11 04:00:00,232.95,237.64,232.3075,236.22,75801862
2019-10-14 04:00:00,234.9,238.1342,234.6701,235.89,43035391
2019-10-15 04:00:00,236.39,237.65,234.88,235.32,37286507
2019-10-16 04:00:00,233.37,235.24,233.2,234.39,32693993
2019-10-17 04:00:00,235.09,236.15,233.52,235.29,30936663
2019-10-18 04:00:00,234.59,237.58,234.29,236.28,45791251
2019-10-21 04:00:00,238.3659,240.99,238.32,240.53,17427391
2019-10-22 04:00:00,241.16,242.2,239.6218,239.97,19060536
2019-10-23 04:00:00,242.1,243.24,241.22,243.14,17199153
2019-10-24 04:00:00,244.51,244.8,241.805,243.6,15641517
2019-10-25 04:00:00,243.16,246.73,242.88,246.58,15414721
2019-10-28 04:00:00,247.42,249.25,246.72,249.04,22187260
2019-10-29 04:00:00,248.97,249.75,242.57,243.29,32725739
2019-10-30 04:00:00,244.76,245.3,241.21,243.29,25443913
2019-10-31 04:00:00,247.24,249.17,237.26,248.84,29688327
2019-11-01 04:00:00,249.54,255.93,249.16,255.84,33985331
2019-11-04 05:00:00,257.33,257.845,255.38,257.48,23618001
2019-11-05 05:00:00,257.05,258.19,256.32,257.15,17738372
2019-11-06 05:00:00,256.84,257.49,255.365,257.24,15328064
2019-11-07 05:00:00,258.74,260.35,258.11,259.5,22267200
2019-11-08 05:00:00,258.69,260.44,256.85,260.14,15896858
2019-11-11 05:00:00,258.3,262.47,258.28,262.2,19401290
2019-11-12 05:00:00,261.55,262.79,260.92,261.98,19425255
2019-11-13 05:00:00,261.13,264.78,261.07,264.47,24029891
2019-11-14 05:00:00,263.75,264.88,262.1,262.69,20368211
2019-11-15 05:00:00,263.68,265.78,263.01,265.75,23136341
2019-11-18 05:00:00,265.8,267.43,264.23,267.12,18045658
2019-11-19 05:00:00,267.9,268.0,265.3926,266.29,14685205
2019-11-20 05:00:00,265.54,266.083,260.4,263.22,22181038
2019-11-21 05:00:00,263.71,264.005,261.18,262.01,25411879
2019-11-22 05:00:00,262.59,263.18,260.84,261.84,14301792
2019-11-25 05:00:00,262.71,266.44,262.52,266.42,15137109
2019-11-26 05:00:00,266.94,267.16,262.5,264.1,14856696
